"mz","rt","sample_name","day","organ","feed","into_norm"
448.3,2508,"mca_3_l_d2o",10,"l","d2o",986806.832772355
448.3,2508,"mca_3_l_h2o",10,"l","h2o",795513.742528108
448.3,2508,"mca_3_p_d2o",10,"p","d2o",124784.558402255
448.3,2508,"mca_3_p_h2o",10,"p","h2o",392860.764550595
449.2,435,"mca_1_l_d2o",5,"l","d2o",18788833.0664557
449.2,435,"mca_1_l_h2o",5,"l","h2o",16070492.9007057
449.2,435,"mca_1_p_d2o",5,"p","d2o",19204.8166256086
449.2,435,"mca_1_p_h2o",5,"p","h2o",3380699.55660574
449.2,435,"mca_12_l_d2o",0,"l","d2o",283473.636159263
449.2,435,"mca_12_l_h2o",0,"l","h2o",329489.768740525
449.2,435,"mca_12_p_d2o",0,"p","d2o",423415.006136687
449.2,435,"mca_12_p_h2o",0,"p","h2o",1539522.30624763
449.2,435,"mca_13_l_d2o",15,"l","d2o",11484503.9060769
449.2,435,"mca_13_l_h2o",15,"l","h2o",2711762.77708064
449.2,435,"mca_13_p_d2o",15,"p","d2o",7893.82858237116
449.2,435,"mca_13_p_h2o",15,"p","h2o",9290766.95357567
449.2,435,"mca_3_l_d2o",10,"l","d2o",13161980.7057248
449.2,435,"mca_3_l_h2o",10,"l","h2o",23336843.2558295
449.2,435,"mca_3_p_d2o",10,"p","d2o",4486.59108259453
449.2,435,"mca_3_p_h2o",10,"p","h2o",219033.592682481
449.2,703,"mca_1_l_d2o",5,"l","d2o",245420.388532367
449.2,703,"mca_1_l_h2o",5,"l","h2o",371894.181202779
449.2,703,"mca_1_p_d2o",5,"p","d2o",271659.853884195
449.2,703,"mca_1_p_h2o",5,"p","h2o",61471.4574316227
449.2,703,"mca_12_l_d2o",0,"l","d2o",451639.739095054
449.2,703,"mca_12_l_h2o",0,"l","h2o",543858.251263841
449.2,703,"mca_12_p_d2o",0,"p","d2o",65975.7037459886
449.2,703,"mca_12_p_h2o",0,"p","h2o",49268.7157564098
449.2,703,"mca_13_l_d2o",15,"l","d2o",108969.854374457
449.2,703,"mca_13_l_h2o",15,"l","h2o",156434.597251457
449.2,703,"mca_13_p_d2o",15,"p","d2o",86501.7152895867
449.2,703,"mca_13_p_h2o",15,"p","h2o",94283.1204517887
449.2,703,"mca_3_l_d2o",10,"l","d2o",658763.440156918
449.2,703,"mca_3_l_h2o",10,"l","h2o",1907813.44167303
449.2,703,"mca_3_p_d2o",10,"p","d2o",239565.000520442
449.2,703,"mca_3_p_h2o",10,"p","h2o",106822.483485323
449.2,940,"mca_1_l_d2o",5,"l","d2o",975398.763438067
449.2,940,"mca_1_l_h2o",5,"l","h2o",2852811.2407796
449.2,940,"mca_1_p_d2o",5,"p","d2o",13180.1148630603
449.2,940,"mca_1_p_h2o",5,"p","h2o",234682.747929727
449.2,940,"mca_12_l_d2o",0,"l","d2o",33951.2876284673
449.2,940,"mca_12_l_h2o",0,"l","h2o",35684.4907686459
449.2,940,"mca_12_p_d2o",0,"p","d2o",111430.166292223
449.2,940,"mca_12_p_h2o",0,"p","h2o",20384.3826375987
449.2,940,"mca_13_l_d2o",15,"l","d2o",721026.915833532
449.2,940,"mca_13_l_h2o",15,"l","h2o",620746.149481982
449.2,940,"mca_13_p_d2o",15,"p","d2o",4328.32984111478
449.2,940,"mca_13_p_h2o",15,"p","h2o",454481.90112738
449.2,940,"mca_3_l_d2o",10,"l","d2o",1637953.52509631
449.2,940,"mca_3_l_h2o",10,"l","h2o",4216058.55630025
449.2,940,"mca_3_p_d2o",10,"p","d2o",6874.1006955658
449.2,940,"mca_3_p_h2o",10,"p","h2o",186408.3137578
449.4,2508,"mca_1_l_d2o",5,"l","d2o",1607506.29840788
449.4,2508,"mca_1_l_h2o",5,"l","h2o",1050987.16438397
449.4,2508,"mca_1_p_d2o",5,"p","d2o",97175.3503212951
449.4,2508,"mca_1_p_h2o",5,"p","h2o",55242.5663792696
449.4,2508,"mca_12_l_d2o",0,"l","d2o",102603.985663372
449.4,2508,"mca_12_l_h2o",0,"l","h2o",134446.351810744
449.4,2508,"mca_12_p_d2o",0,"p","d2o",354081.563830168
449.4,2508,"mca_12_p_h2o",0,"p","h2o",383076.57368104
449.4,2508,"mca_13_l_d2o",15,"l","d2o",135470.244278836
449.4,2508,"mca_13_l_h2o",15,"l","h2o",19079.9447214886
449.4,2508,"mca_13_p_d2o",15,"p","d2o",32854.6403601496
449.4,2508,"mca_13_p_h2o",15,"p","h2o",36393.0031372638
449.4,2508,"mca_3_l_d2o",10,"l","d2o",405664.064518849
449.4,2508,"mca_3_l_h2o",10,"l","h2o",401937.838233885
449.4,2508,"mca_3_p_d2o",10,"p","d2o",47554.0222408282
449.4,2508,"mca_3_p_h2o",10,"p","h2o",85275.6054730962
450.1,703,"mca_1_l_d2o",5,"l","d2o",356020.430653332
450.1,703,"mca_1_l_h2o",5,"l","h2o",572782.318391639
450.1,703,"mca_1_p_d2o",5,"p","d2o",214806.296598533
450.1,703,"mca_1_p_h2o",5,"p","h2o",266759.322767708
450.1,703,"mca_12_l_d2o",0,"l","d2o",660380.231274803
450.1,703,"mca_12_l_h2o",0,"l","h2o",831143.185300059
450.1,703,"mca_12_p_d2o",0,"p","d2o",216170.808602241
450.1,703,"mca_12_p_h2o",0,"p","h2o",297075.640749177
450.1,703,"mca_13_l_d2o",15,"l","d2o",29812.9228066376
450.1,703,"mca_13_l_h2o",15,"l","h2o",248021.377851259
450.1,703,"mca_13_p_d2o",15,"p","d2o",32673.2891700046
450.1,703,"mca_13_p_h2o",15,"p","h2o",74376.2774144632
450.1,703,"mca_3_l_d2o",10,"l","d2o",282240.709648282
450.1,703,"mca_3_l_h2o",10,"l","h2o",363726.36745007
450.1,703,"mca_3_p_d2o",10,"p","d2o",254596.454990915
450.1,703,"mca_3_p_h2o",10,"p","h2o",1545.82925223281
450.1,1246,"mca_1_l_d2o",5,"l","d2o",1909.3146635457
450.1,1246,"mca_1_l_h2o",5,"l","h2o",3211.58505605551
450.1,1246,"mca_1_p_d2o",5,"p","d2o",220264.185468035
450.1,1246,"mca_1_p_h2o",5,"p","h2o",302160.326281385
450.1,1246,"mca_12_l_d2o",0,"l","d2o",0
450.1,1246,"mca_12_l_h2o",0,"l","h2o",0
450.1,1246,"mca_12_p_d2o",0,"p","d2o",386697.157758115
450.1,1246,"mca_12_p_h2o",0,"p","h2o",203450.663283621
450.1,1246,"mca_13_l_d2o",15,"l","d2o",24888.5584463903
450.1,1246,"mca_13_l_h2o",15,"l","h2o",0
450.1,1246,"mca_13_p_d2o",15,"p","d2o",54851.3312672707
450.1,1246,"mca_13_p_h2o",15,"p","h2o",110837.921615691
450.1,1246,"mca_3_l_d2o",10,"l","d2o",1061.14618481369
450.1,1246,"mca_3_l_h2o",10,"l","h2o",0
450.1,1246,"mca_3_p_d2o",10,"p","d2o",33313.9010149241
450.1,1246,"mca_3_p_h2o",10,"p","h2o",49614.5159209168
450.2,74,"mca_1_l_d2o",5,"l","d2o",201690.928969018
450.2,74,"mca_1_l_h2o",5,"l","h2o",217479.59725819
450.2,74,"mca_1_p_d2o",5,"p","d2o",169769.918822786
450.2,74,"mca_1_p_h2o",5,"p","h2o",375165.424969042
450.2,74,"mca_12_l_d2o",0,"l","d2o",543218.647648739
450.2,74,"mca_12_l_h2o",0,"l","h2o",414979.880622523
450.2,74,"mca_12_p_d2o",0,"p","d2o",334584.555999393
450.2,74,"mca_12_p_h2o",0,"p","h2o",133399.987472547
450.2,74,"mca_13_l_d2o",15,"l","d2o",62270.8311702704
450.2,74,"mca_13_l_h2o",15,"l","h2o",148176.912243929
450.2,74,"mca_13_p_d2o",15,"p","d2o",4128.65404483449
450.2,74,"mca_13_p_h2o",15,"p","h2o",61824.688632858
450.2,74,"mca_3_l_d2o",10,"l","d2o",97922.2423588767
450.2,74,"mca_3_l_h2o",10,"l","h2o",78828.2181710233
450.2,74,"mca_3_p_d2o",10,"p","d2o",50126.3940768241
450.2,74,"mca_3_p_h2o",10,"p","h2o",128186.351883646
450.2,434,"mca_1_l_d2o",5,"l","d2o",9350556.00414528
450.2,434,"mca_1_l_h2o",5,"l","h2o",2829890.22757057
450.2,434,"mca_1_p_d2o",5,"p","d2o",13705.5713086231
450.2,434,"mca_1_p_h2o",5,"p","h2o",623542.644188827
450.2,434,"mca_12_l_d2o",0,"l","d2o",30485.0407047649
450.2,434,"mca_12_l_h2o",0,"l","h2o",45491.0532282543
450.2,434,"mca_12_p_d2o",0,"p","d2o",73512.2910887589
450.2,434,"mca_12_p_h2o",0,"p","h2o",305470.862655567
450.2,434,"mca_13_l_d2o",15,"l","d2o",8924070.75468412
450.2,434,"mca_13_l_h2o",15,"l","h2o",511843.353151313
450.2,434,"mca_13_p_d2o",15,"p","d2o",0
450.2,434,"mca_13_p_h2o",15,"p","h2o",1648858.63882211
450.2,434,"mca_3_l_d2o",10,"l","d2o",5431773.17576183
450.2,434,"mca_3_l_h2o",10,"l","h2o",4570795.770007
450.2,434,"mca_3_p_d2o",10,"p","d2o",628.699233427981
450.2,434,"mca_3_p_h2o",10,"p","h2o",42427.1363070879
450.2,604,"mca_1_l_d2o",5,"l","d2o",2453288.17377939
450.2,604,"mca_1_l_h2o",5,"l","h2o",3385240.25707765
450.2,604,"mca_1_p_d2o",5,"p","d2o",11605.2738551358
450.2,604,"mca_1_p_h2o",5,"p","h2o",174071.239445388
450.2,604,"mca_12_l_d2o",0,"l","d2o",324681.213979872
450.2,604,"mca_12_l_h2o",0,"l","h2o",356271.580526187
450.2,604,"mca_12_p_d2o",0,"p","d2o",26194.14021808
450.2,604,"mca_12_p_h2o",0,"p","h2o",33725.2037857974
450.2,604,"mca_13_l_d2o",15,"l","d2o",300971.29482178
450.2,604,"mca_13_l_h2o",15,"l","h2o",118096.799136938
450.2,604,"mca_13_p_d2o",15,"p","d2o",0
450.2,604,"mca_13_p_h2o",15,"p","h2o",456120.656984397
450.2,604,"mca_3_l_d2o",10,"l","d2o",961227.48985301
450.2,604,"mca_3_l_h2o",10,"l","h2o",1413991.82466011
450.2,604,"mca_3_p_d2o",10,"p","d2o",3817.51679230783
450.2,604,"mca_3_p_h2o",10,"p","h2o",31668.4836295483
450.4,2533,"mca_1_l_d2o",5,"l","d2o",425267.815662896
450.4,2533,"mca_1_l_h2o",5,"l","h2o",224511.727633418
450.4,2533,"mca_1_p_d2o",5,"p","d2o",83802.1162478993
450.4,2533,"mca_1_p_h2o",5,"p","h2o",57430.8826882222
450.4,2533,"mca_12_l_d2o",0,"l","d2o",94262.8434965352
450.4,2533,"mca_12_l_h2o",0,"l","h2o",104458.246149317
450.4,2533,"mca_12_p_d2o",0,"p","d2o",98002.6133546838
450.4,2533,"mca_12_p_h2o",0,"p","h2o",107167.274504133
450.4,2533,"mca_13_l_d2o",15,"l","d2o",10591.7245216049
450.4,2533,"mca_13_l_h2o",15,"l","h2o",2721.34067961622
450.4,2533,"mca_13_p_d2o",15,"p","d2o",81946.5780698325
450.4,2533,"mca_13_p_h2o",15,"p","h2o",12050.0598465192
450.4,2533,"mca_3_l_d2o",10,"l","d2o",88909.1036132437
450.4,2533,"mca_3_l_h2o",10,"l","h2o",86704.6440468631
450.4,2533,"mca_3_p_d2o",10,"p","d2o",22511.8949128715
450.4,2533,"mca_3_p_h2o",10,"p","h2o",20992.755954218
451.2,72,"mca_1_l_d2o",5,"l","d2o",95872.1812243058
451.2,72,"mca_1_l_h2o",5,"l","h2o",187628.048740039
451.2,72,"mca_1_p_d2o",5,"p","d2o",47780.1702097833
451.2,72,"mca_1_p_h2o",5,"p","h2o",112523.766662745
451.2,72,"mca_12_l_d2o",0,"l","d2o",148881.419236925
451.2,72,"mca_12_l_h2o",0,"l","h2o",265864.031254021
451.2,72,"mca_12_p_d2o",0,"p","d2o",129668.315091207
451.2,72,"mca_12_p_h2o",0,"p","h2o",113941.084645073
451.2,72,"mca_13_l_d2o",15,"l","d2o",533491.304889443
451.2,72,"mca_13_l_h2o",15,"l","h2o",71616.3839005817
451.2,72,"mca_13_p_d2o",15,"p","d2o",6299.25244556005
451.2,72,"mca_13_p_h2o",15,"p","h2o",29347.5041739913
451.2,72,"mca_3_l_d2o",10,"l","d2o",86639.8495764583
451.2,72,"mca_3_l_h2o",10,"l","h2o",79916.5366505682
451.2,72,"mca_3_p_d2o",10,"p","d2o",10671.0651011855
451.2,72,"mca_3_p_h2o",10,"p","h2o",44840.2058356449
451.2,439,"mca_1_l_d2o",5,"l","d2o",5340295.86587822
451.2,439,"mca_1_l_h2o",5,"l","h2o",445757.5222483
451.2,439,"mca_1_p_d2o",5,"p","d2o",15224.8354901476
451.2,439,"mca_1_p_h2o",5,"p","h2o",99344.7879726917
451.2,439,"mca_12_l_d2o",0,"l","d2o",117400.553001469
451.2,439,"mca_12_l_h2o",0,"l","h2o",173035.640826043
451.2,439,"mca_12_p_d2o",0,"p","d2o",8640.02310148226
451.2,439,"mca_12_p_h2o",0,"p","h2o",182937.514444315
451.2,439,"mca_13_l_d2o",15,"l","d2o",6880310.00138145
451.2,439,"mca_13_l_h2o",15,"l","h2o",85916.9851280544
451.2,439,"mca_13_p_d2o",15,"p","d2o",0
451.2,439,"mca_13_p_h2o",15,"p","h2o",255983.29556509
451.2,439,"mca_3_l_d2o",10,"l","d2o",2456881.52739703
451.2,439,"mca_3_l_h2o",10,"l","h2o",692521.779359489
451.2,439,"mca_3_p_d2o",10,"p","d2o",324.25336677063
451.2,439,"mca_3_p_h2o",10,"p","h2o",8688.80074925612
451.2,940,"mca_1_l_d2o",5,"l","d2o",210162.25382091
451.2,940,"mca_1_l_h2o",5,"l","h2o",150799.470650556
451.2,940,"mca_1_p_d2o",5,"p","d2o",8334.2559505332
451.2,940,"mca_1_p_h2o",5,"p","h2o",14936.9045823679
451.2,940,"mca_12_l_d2o",0,"l","d2o",137460.777998184
451.2,940,"mca_12_l_h2o",0,"l","h2o",158061.962639343
451.2,940,"mca_12_p_d2o",0,"p","d2o",8775.00729204875
451.2,940,"mca_12_p_h2o",0,"p","h2o",6705.91862511917
451.2,940,"mca_13_l_d2o",15,"l","d2o",445833.778864705
451.2,940,"mca_13_l_h2o",15,"l","h2o",42603.0562076864
451.2,940,"mca_13_p_d2o",15,"p","d2o",0
451.2,940,"mca_13_p_h2o",15,"p","h2o",31527.9094616773
451.2,940,"mca_3_l_d2o",10,"l","d2o",359797.593000578
451.2,940,"mca_3_l_h2o",10,"l","h2o",232373.709248968
451.2,940,"mca_3_p_d2o",10,"p","d2o",2292.24413015852
451.2,940,"mca_3_p_h2o",10,"p","h2o",13262.8055741935
451.3,2678,"mca_1_l_d2o",5,"l","d2o",183240.195350026
451.3,2678,"mca_1_l_h2o",5,"l","h2o",121553.610459804
451.3,2678,"mca_1_p_d2o",5,"p","d2o",70996.6288961492
451.3,2678,"mca_1_p_h2o",5,"p","h2o",46257.4600684834
451.3,2678,"mca_12_l_d2o",0,"l","d2o",143354.040645242
451.3,2678,"mca_12_l_h2o",0,"l","h2o",215235.447752781
451.3,2678,"mca_12_p_d2o",0,"p","d2o",219388.877307126
451.3,2678,"mca_12_p_h2o",0,"p","h2o",74251.3452975581
451.3,2678,"mca_13_l_d2o",15,"l","d2o",10966.4851650583
451.3,2678,"mca_13_l_h2o",15,"l","h2o",2796.05685984651
451.3,2678,"mca_13_p_d2o",15,"p","d2o",4021.42749442865
451.3,2678,"mca_13_p_h2o",15,"p","h2o",22897.6451885516
451.3,2678,"mca_3_l_d2o",10,"l","d2o",62466.0062421362
451.3,2678,"mca_3_l_h2o",10,"l","h2o",34525.9911123703
451.3,2678,"mca_3_p_d2o",10,"p","d2o",18144.3075788621
451.3,2678,"mca_3_p_h2o",10,"p","h2o",20913.4237353033
452.2,56,"mca_1_l_d2o",5,"l","d2o",514630.649890865
452.2,56,"mca_1_l_h2o",5,"l","h2o",559634.619967554
452.2,56,"mca_1_p_d2o",5,"p","d2o",23551.5566782298
452.2,56,"mca_1_p_h2o",5,"p","h2o",19175.0458812443
452.2,56,"mca_12_l_d2o",0,"l","d2o",967062.459924771
452.2,56,"mca_12_l_h2o",0,"l","h2o",1431082.79051172
452.2,56,"mca_12_p_d2o",0,"p","d2o",146269.375602116
452.2,56,"mca_12_p_h2o",0,"p","h2o",59131.6566079988
452.2,56,"mca_13_l_d2o",15,"l","d2o",422355.665154073
452.2,56,"mca_13_l_h2o",15,"l","h2o",318689.096042139
452.2,56,"mca_13_p_d2o",15,"p","d2o",2450.36275889641
452.2,56,"mca_13_p_h2o",15,"p","h2o",5810.44292207277
452.2,56,"mca_3_l_d2o",10,"l","d2o",430446.508252765
452.2,56,"mca_3_l_h2o",10,"l","h2o",432889.468488341
452.2,56,"mca_3_p_d2o",10,"p","d2o",17736.5764766266
452.2,56,"mca_3_p_h2o",10,"p","h2o",7052.24630106267
453.2,2066,"mca_1_l_d2o",5,"l","d2o",162058.561575358
453.2,2066,"mca_1_l_h2o",5,"l","h2o",228806.273188136
453.2,2066,"mca_1_p_d2o",5,"p","d2o",402667.146158667
453.2,2066,"mca_1_p_h2o",5,"p","h2o",383476.985177172
453.2,2066,"mca_12_l_d2o",0,"l","d2o",3036773.32310271
453.2,2066,"mca_12_l_h2o",0,"l","h2o",3319824.29850745
453.2,2066,"mca_12_p_d2o",0,"p","d2o",2506898.38983763
453.2,2066,"mca_12_p_h2o",0,"p","h2o",3514805.62956792
453.2,2066,"mca_13_l_d2o",15,"l","d2o",131069.920748611
453.2,2066,"mca_13_l_h2o",15,"l","h2o",100648.356302884
453.2,2066,"mca_13_p_d2o",15,"p","d2o",680095.368186043
453.2,2066,"mca_13_p_h2o",15,"p","h2o",343436.437794474
453.2,2066,"mca_3_l_d2o",10,"l","d2o",113744.438031128
453.2,2066,"mca_3_l_h2o",10,"l","h2o",59107.5484126506
453.2,2066,"mca_3_p_d2o",10,"p","d2o",1587317.39382323
453.2,2066,"mca_3_p_h2o",10,"p","h2o",383771.271861356
453.3,2769,"mca_1_l_d2o",5,"l","d2o",4131625.45137321
453.3,2769,"mca_1_l_h2o",5,"l","h2o",5293167.49096217
453.3,2769,"mca_1_p_d2o",5,"p","d2o",5947552.97221362
453.3,2769,"mca_1_p_h2o",5,"p","h2o",4071734.73466413
453.3,2769,"mca_12_l_d2o",0,"l","d2o",5024732.48275873
453.3,2769,"mca_12_l_h2o",0,"l","h2o",6869008.65723104
453.3,2769,"mca_12_p_d2o",0,"p","d2o",6290967.41738632
453.3,2769,"mca_12_p_h2o",0,"p","h2o",2600042.44296814
453.3,2769,"mca_13_l_d2o",15,"l","d2o",1751590.04190355
453.3,2769,"mca_13_l_h2o",15,"l","h2o",757142.606725698
453.3,2769,"mca_13_p_d2o",15,"p","d2o",1862267.51554717
453.3,2769,"mca_13_p_h2o",15,"p","h2o",2159676.02109799
453.3,2769,"mca_3_l_d2o",10,"l","d2o",1580000.86581709
453.3,2769,"mca_3_l_h2o",10,"l","h2o",550638.211802708
453.3,2769,"mca_3_p_d2o",10,"p","d2o",3548100.22433028
453.3,2769,"mca_3_p_h2o",10,"p","h2o",2037858.5228609
454.2,2066,"mca_1_l_d2o",5,"l","d2o",45202.7670683903
454.2,2066,"mca_1_l_h2o",5,"l","h2o",63104.2885585427
454.2,2066,"mca_1_p_d2o",5,"p","d2o",109582.02827839
454.2,2066,"mca_1_p_h2o",5,"p","h2o",106571.062640949
454.2,2066,"mca_12_l_d2o",0,"l","d2o",814755.728701644
454.2,2066,"mca_12_l_h2o",0,"l","h2o",868821.141019036
454.2,2066,"mca_12_p_d2o",0,"p","d2o",664297.100482922
454.2,2066,"mca_12_p_h2o",0,"p","h2o",936499.963021752
454.2,2066,"mca_13_l_d2o",15,"l","d2o",33884.7742471468
454.2,2066,"mca_13_l_h2o",15,"l","h2o",28542.9492027402
454.2,2066,"mca_13_p_d2o",15,"p","d2o",184014.381944575
454.2,2066,"mca_13_p_h2o",15,"p","h2o",90947.7016518939
454.2,2066,"mca_3_l_d2o",10,"l","d2o",31749.315525283
454.2,2066,"mca_3_l_h2o",10,"l","h2o",18060.5429660011
454.2,2066,"mca_3_p_d2o",10,"p","d2o",373947.547721968
454.2,2066,"mca_3_p_h2o",10,"p","h2o",105950.86287021
454.3,2152,"mca_1_l_d2o",5,"l","d2o",2538118.65094481
454.3,2152,"mca_1_l_h2o",5,"l","h2o",2689127.56148309
454.3,2152,"mca_1_p_d2o",5,"p","d2o",230156.111004004
454.3,2152,"mca_1_p_h2o",5,"p","h2o",540388.596544691
454.3,2152,"mca_12_l_d2o",0,"l","d2o",1962342.37505431
454.3,2152,"mca_12_l_h2o",0,"l","h2o",1262646.54678119
454.3,2152,"mca_12_p_d2o",0,"p","d2o",991081.505479994
454.3,2152,"mca_12_p_h2o",0,"p","h2o",463907.435853067
454.3,2152,"mca_13_l_d2o",15,"l","d2o",1240672.05278744
454.3,2152,"mca_13_l_h2o",15,"l","h2o",937475.150971489
454.3,2152,"mca_13_p_d2o",15,"p","d2o",35038.4115118295
454.3,2152,"mca_13_p_h2o",15,"p","h2o",1598651.03698108
454.3,2152,"mca_3_l_d2o",10,"l","d2o",1181609.00262868
454.3,2152,"mca_3_l_h2o",10,"l","h2o",2903609.12429755
454.3,2152,"mca_3_p_d2o",10,"p","d2o",201539.379837795
454.3,2152,"mca_3_p_h2o",10,"p","h2o",435765.570339721
454.3,2769,"mca_1_l_d2o",5,"l","d2o",1248008.40839739
454.3,2769,"mca_1_l_h2o",5,"l","h2o",1524305.23485296
454.3,2769,"mca_1_p_d2o",5,"p","d2o",1743936.14803805
454.3,2769,"mca_1_p_h2o",5,"p","h2o",1177759.1790656
454.3,2769,"mca_12_l_d2o",0,"l","d2o",1534499.49952107
454.3,2769,"mca_12_l_h2o",0,"l","h2o",2073582.14333504
454.3,2769,"mca_12_p_d2o",0,"p","d2o",1939429.12330164
454.3,2769,"mca_12_p_h2o",0,"p","h2o",824615.519265756
454.3,2769,"mca_13_l_d2o",15,"l","d2o",760589.584099074
454.3,2769,"mca_13_l_h2o",15,"l","h2o",235760.648520447
454.3,2769,"mca_13_p_d2o",15,"p","d2o",575372.389405631
454.3,2769,"mca_13_p_h2o",15,"p","h2o",645102.150364716
454.3,2769,"mca_3_l_d2o",10,"l","d2o",497002.85841454
454.3,2769,"mca_3_l_h2o",10,"l","h2o",152896.667915096
454.3,2769,"mca_3_p_d2o",10,"p","d2o",1084436.89468818
454.3,2769,"mca_3_p_h2o",10,"p","h2o",605654.846187146
455.1,46,"mca_1_l_d2o",5,"l","d2o",829936.520618723
455.1,46,"mca_1_l_h2o",5,"l","h2o",1138682.07435701
455.1,46,"mca_1_p_d2o",5,"p","d2o",64875.4613254443
455.1,46,"mca_1_p_h2o",5,"p","h2o",193082.391357807
455.1,46,"mca_12_l_d2o",0,"l","d2o",1393862.03091347
455.1,46,"mca_12_l_h2o",0,"l","h2o",1365254.59570404
455.1,46,"mca_12_p_d2o",0,"p","d2o",985319.604734335
455.1,46,"mca_12_p_h2o",0,"p","h2o",1415820.82171568
455.1,46,"mca_13_l_d2o",15,"l","d2o",791223.181597391
455.1,46,"mca_13_l_h2o",15,"l","h2o",1241466.10961756
455.1,46,"mca_13_p_d2o",15,"p","d2o",19349.3925830033
455.1,46,"mca_13_p_h2o",15,"p","h2o",181108.70984101
455.1,46,"mca_3_l_d2o",10,"l","d2o",545291.110606989
455.1,46,"mca_3_l_h2o",10,"l","h2o",255853.57664424
455.1,46,"mca_3_p_d2o",10,"p","d2o",10136.1478379
455.1,46,"mca_3_p_h2o",10,"p","h2o",14858.9044041936
455.2,614,"mca_1_l_d2o",5,"l","d2o",348447.056746934
455.2,614,"mca_1_l_h2o",5,"l","h2o",1489947.18608242
455.2,614,"mca_1_p_d2o",5,"p","d2o",25131.6359106421
455.2,614,"mca_1_p_h2o",5,"p","h2o",187844.628557453
455.2,614,"mca_12_l_d2o",0,"l","d2o",459273.929328595
455.2,614,"mca_12_l_h2o",0,"l","h2o",558161.839440302
455.2,614,"mca_12_p_d2o",0,"p","d2o",33587.6233899444
455.2,614,"mca_12_p_h2o",0,"p","h2o",62731.8464770451
455.2,614,"mca_13_l_d2o",15,"l","d2o",41425.3876254155
455.2,614,"mca_13_l_h2o",15,"l","h2o",322168.094438939
455.2,614,"mca_13_p_d2o",15,"p","d2o",9800.22466225837
455.2,614,"mca_13_p_h2o",15,"p","h2o",1326461.93875001
455.2,614,"mca_3_l_d2o",10,"l","d2o",293261.134288537
455.2,614,"mca_3_l_h2o",10,"l","h2o",634688.269179003
455.2,614,"mca_3_p_d2o",10,"p","d2o",11190.8081178093
455.2,614,"mca_3_p_h2o",10,"p","h2o",308193.87769467
455.3,2151,"mca_1_l_d2o",5,"l","d2o",874183.083428768
455.3,2151,"mca_1_l_h2o",5,"l","h2o",617479.371870105
455.3,2151,"mca_1_p_d2o",5,"p","d2o",65275.6161397726
455.3,2151,"mca_1_p_h2o",5,"p","h2o",130495.596880301
455.3,2151,"mca_12_l_d2o",0,"l","d2o",483758.792735232
455.3,2151,"mca_12_l_h2o",0,"l","h2o",341166.363992279
455.3,2151,"mca_12_p_d2o",0,"p","d2o",236099.276459729
455.3,2151,"mca_12_p_h2o",0,"p","h2o",132064.711259211
455.3,2151,"mca_13_l_d2o",15,"l","d2o",622254.042988516
455.3,2151,"mca_13_l_h2o",15,"l","h2o",248302.40741878
455.3,2151,"mca_13_p_d2o",15,"p","d2o",82441.5249674143
455.3,2151,"mca_13_p_h2o",15,"p","h2o",366602.356689242
455.3,2151,"mca_3_l_d2o",10,"l","d2o",479202.367332569
455.3,2151,"mca_3_l_h2o",10,"l","h2o",693038.614623772
455.3,2151,"mca_3_p_d2o",10,"p","d2o",82720.9287734965
455.3,2151,"mca_3_p_h2o",10,"p","h2o",106657.776820918
455.3,2482,"mca_1_l_d2o",5,"l","d2o",1536388.4169818
455.3,2482,"mca_1_l_h2o",5,"l","h2o",306620.066079852
455.3,2482,"mca_1_p_d2o",5,"p","d2o",16456.3821642146
455.3,2482,"mca_1_p_h2o",5,"p","h2o",19859.8403026801
455.3,2482,"mca_12_l_d2o",0,"l","d2o",349384.555173609
455.3,2482,"mca_12_l_h2o",0,"l","h2o",370288.727119875
455.3,2482,"mca_12_p_d2o",0,"p","d2o",438788.417424742
455.3,2482,"mca_12_p_h2o",0,"p","h2o",404938.170117992
455.3,2482,"mca_13_l_d2o",15,"l","d2o",68611.4847462987
455.3,2482,"mca_13_l_h2o",15,"l","h2o",662830.528532368
455.3,2482,"mca_13_p_d2o",15,"p","d2o",22378.5997174878
455.3,2482,"mca_13_p_h2o",15,"p","h2o",10304.3798286495
455.3,2482,"mca_3_l_d2o",10,"l","d2o",100110.142199854
455.3,2482,"mca_3_l_h2o",10,"l","h2o",200133.493211961
455.3,2482,"mca_3_p_d2o",10,"p","d2o",112834.075094605
455.3,2482,"mca_3_p_h2o",10,"p","h2o",75809.3575584094
455.3,2769,"mca_1_l_d2o",5,"l","d2o",234329.492081545
455.3,2769,"mca_1_l_h2o",5,"l","h2o",269862.313551515
455.3,2769,"mca_1_p_d2o",5,"p","d2o",304053.38642613
455.3,2769,"mca_1_p_h2o",5,"p","h2o",210885.791042402
455.3,2769,"mca_12_l_d2o",0,"l","d2o",316504.59624928
455.3,2769,"mca_12_l_h2o",0,"l","h2o",386319.317099843
455.3,2769,"mca_12_p_d2o",0,"p","d2o",378255.437981206
455.3,2769,"mca_12_p_h2o",0,"p","h2o",147793.161701254
455.3,2769,"mca_13_l_d2o",15,"l","d2o",246420.421914586
455.3,2769,"mca_13_l_h2o",15,"l","h2o",45115.7818025859
455.3,2769,"mca_13_p_d2o",15,"p","d2o",126908.303294757
455.3,2769,"mca_13_p_h2o",15,"p","h2o",114688.31199229
